object_id,ra,decl,ddf_bool,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target,true_target,true_submodel,true_z,true_distmod,true_lensdmu,true_vpec,true_rv,true_av,true_peakmjd,libid_cadence,tflux_u,tflux_g,tflux_r,tflux_i,tflux_z,tflux_y
  92994438, 156.9727,  -3.5833,0, 0.000, 0.000, 0.000,-9.000, 0.034,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  6739,  15001.8, 159302.9, 179184.4, 134356.8,  87745.2,  37175.2
  92999561, 346.9922, -13.0948,0, 0.219, 0.230, 0.022,40.295, 0.029,90, 90,1,0.220,40.186,-0.001,   85.0, 0.00, 0.000,60624.758, 42211,0.,0.,0.,0.,0.,0.
  93009853, 124.9805, -26.2768,0, 0.000, 0.000, 0.000,-9.000, 0.141,53, 53,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  7936,     30.7,      8.8,     50.6,    946.5,   4754.0,   9655.2
  93121505, 147.3047, -16.1794,0, 0.138, 2.638, 0.610,46.689, 0.048,64, 64,1,0.140,39.093,-0.011,   -2.6, 3.10, 0.093,60336.934,  1921,0.,0.,0.,0.,0.,0.
  93135161,  57.8320, -32.7972,0, 0.448, 0.400, 0.028,41.686, 0.008,90, 90,1,0.448,41.978,-0.043,  194.8, 0.00, 0.000,59603.820, 46200,0.,0.,0.,0.,0.,0.
  93178810,  80.6836, -22.6696,0, 0.237, 0.233, 0.014,40.333, 0.026,15, 15,1,0.239,40.391, 0.004, -378.2, 3.10, 0.050,60632.859, 49143,0.,0.,0.,0.,0.,0.
  93260510, 157.1484,  -2.2387,0, 0.550, 0.584, 0.026,42.667, 0.036,90, 90,1,0.550,42.507, 0.011,  296.6, 0.00, 0.000,60426.832, 20104,0.,0.,0.,0.,0.,0.
  93271095, 184.2188, -34.4095,0, 0.000, 0.000, 0.000,-9.000, 0.051,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  8790,   2082.5,  21143.2,  23436.6,  17586.3,  11527.5,   4906.3
  93303567, 188.4375, -36.6092,0, 0.357, 0.364, 0.011,41.440, 0.053,90, 90,1,0.358,41.403,-0.011,  134.4, 0.00, 0.000,59948.680, 26043,0.,0.,0.,0.,0.,0.
  93344982, 301.4423, -61.1898,0, 0.000, 0.000, 0.000,-9.000, 0.035,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   986,      7.8,     59.2,    202.3,   1000.9,   2192.0,   3678.8
  93365253,  73.8281,  -9.1404,0, 0.000, 0.000, 0.000,-9.000, 0.066,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  2389,   3383.2,  21191.0,  27286.1,  28119.6,  27737.4,  27694.6
  93394704, 339.6094,  -3.7328,0, 0.024, 0.046, 0.016,36.569, 0.041,64, 64,1,0.026,35.264, 0.000, -497.9, 3.10, 0.279,60426.762, 17885,0.,0.,0.,0.,0.,0.
  93417061,  17.2266,  -9.1404,0, 0.000, 0.000, 0.000,-9.000, 0.048,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 23845,     12.3,    123.0,    351.4,   1290.5,   2230.2,   2864.4
  93459448, 204.2578,  -9.7454,0, 2.156, 2.376, 0.427,46.414, 0.033,88, 88,1,2.159,46.158, 0.000,    0.0, 0.00, 0.000,59570.000,   767,    639.5,    802.2,    889.8,    994.9,   1203.2,   1160.8
  93620586, 172.2656, -34.0486,0, 0.000, 0.000, 0.000,-9.000, 0.056,53, 53,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 45748,      7.8,      3.1,     16.1,    292.2,   1397.7,   2818.6
  93673446, 190.7647, -42.0104,0, 0.116, 0.104, 0.014,38.410, 0.083,42, 42,2,0.117,38.677,-0.005,  171.4, 0.00, 0.000,59655.906, 42348,0.,0.,0.,0.,0.,0.
  93682013, 344.0039, -39.4509,0, 0.207, 0.188, 0.020,39.807, 0.011,42, 42,2,0.205,40.026,-0.000,  575.2, 0.00, 0.000,60597.926,  1318,0.,0.,0.,0.,0.,0.
  93686217, 179.8242, -17.5828,0, 0.242, 0.210, 0.990,40.073, 0.038,42, 42,1,0.243,40.427,-0.002,   60.6, 0.00, 0.000,59643.039,  8245,0.,0.,0.,0.,0.,0.
  93701425, 228.3398,  -5.6792,0, 0.618, 0.624, 0.021,42.842, 0.075,90, 90,1,0.618,42.817, 0.001,   45.2, 0.00, 0.000,60397.320, 14811,0.,0.,0.,0.,0.,0.
  93705806,  12.4805, -31.7384,0, 0.524, 0.521, 0.019,42.370, 0.015,90, 90,1,0.524,42.382,-0.030, -433.8, 0.00, 0.000,59829.418, 15947,0.,0.,0.,0.,0.,0.
  93721842, 164.7070, -36.7953,0, 0.000, 0.000, 0.000,-9.000, 0.058,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 27409,   1105.5,  15574.1,  21280.7,  17988.6,  12647.3,   5631.5
  93725998,  99.0000, -45.9811,0, 0.086, 0.089, 0.768,38.059, 0.042,64, 64,1,0.086,37.961, 0.001,    3.8, 3.10, 0.265,60597.168, 19523,0.,0.,0.,0.,0.,0.
  93741151, 296.1914, -33.5101,0, 0.242, 0.266, 0.015,40.657, 0.170,42, 42,3,0.243,40.434, 0.002,  -83.7, 3.10, 0.024,60300.852, 32729,0.,0.,0.,0.,0.,0.
  93751792, 315.0000, -13.0948,0, 0.448, 0.483, 0.042,42.169, 0.032,90, 90,1,0.447,41.971, 0.007, -101.4, 0.00, 0.000,60392.121, 26135,0.,0.,0.,0.,0.,0.
  93756669,  18.6328, -16.8018,0, 0.910, 0.919, 0.053,43.875, 0.020,42, 42,3,0.906,43.837, 0.007,    5.0, 3.10, 0.152,60168.871, 24322,0.,0.,0.,0.,0.,0.
  93762121, 217.6794, -51.0620,0, 0.000, 0.000, 0.000,-9.000, 0.341,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 17916,    786.0,  10784.4,  14097.0,  11702.9,   8302.8,   3731.8
  93772396, 102.8320, -20.4236,0, 0.188, 0.198, 0.007,39.933, 0.224,90, 90,1,0.187,39.800,-0.006,  422.8, 0.00, 0.000,60609.168, 35069,0.,0.,0.,0.,0.,0.
  93784919, 273.6914,  -0.2984,0, 0.000, 0.000, 0.000,-9.000, 0.678,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 14902,    827.8,  10984.2,  13503.4,  10844.4,   7733.9,   3491.5
  93795513,  64.1602, -30.0000,0, 0.442, 0.496, 0.454,42.239, 0.039,90, 90,1,0.444,41.953, 0.004, -537.5, 0.00, 0.000,59971.934,  4396,0.,0.,0.,0.,0.,0.
  93834540,  80.4194, -61.3784,0, 0.324, 0.327, 0.017,41.172, 0.030,15, 15,1,0.324,41.149,-0.004, -233.4, 3.10, 0.317,59638.988, 21906,0.,0.,0.,0.,0.,0.
  93848612,  40.7813,  -9.7454,0, 0.066, 0.061, 0.018,37.176, 0.021,90, 90,1,0.064,37.295,-0.001,  610.5, 0.00, 0.000,60152.047, 18178,0.,0.,0.,0.,0.,0.
  93858430, 174.1587, -51.2558,0, 0.468, 0.462, 0.008,42.057, 0.161,88, 88,1,0.469,42.092, 0.000,    0.0, 0.00, 0.000,59570.000, 28154,   1779.7,   2099.1,   2158.0,   2763.5,   3149.3,   5166.0
  93859777, 146.9531, -21.2218,0, 0.236, 0.263, 0.012,40.627, 0.041,15, 15,1,0.237,40.371,-0.011,  -58.9, 3.10, 0.504,60657.867,  1520,0.,0.,0.,0.,0.,0.
  93866109, 356.4844, -36.6092,0, 0.112, 0.259, 0.472,40.589, 0.012,62, 62,2,0.112,38.586,-0.001, -322.9, 3.10, 0.005,60090.551, 19304,0.,0.,0.,0.,0.,0.
  93880415,  66.7969, -34.0486,0, 0.438, 0.447, 0.015,41.972, 0.025,88, 88,1,0.438,41.919, 0.000,    0.0, 0.00, 0.000,59570.000,  9269,     84.1,     91.5,     94.3,    116.8,    134.9,    208.3
  93918542, 207.4219, -23.8063,0, 0.651, 0.645, 0.032,42.931, 0.064,90, 90,1,0.653,42.960,-0.008,   84.8, 0.00, 0.000,60165.371, 28432,0.,0.,0.,0.,0.,0.
  93923383,  56.6016, -34.0486,0, 0.129, 0.188, 0.129,39.802, 0.008,42, 42,2,0.127,38.880,-0.003,   20.3, 0.00, 0.000,60161.832, 38828,0.,0.,0.,0.,0.,0.
  93971222, 243.1055, -17.2700,0, 0.237, 0.270, 0.020,40.689, 0.225,42, 42,2,0.239,40.393, 0.001,  -98.2, 0.00, 0.000,60012.172, 48666,0.,0.,0.,0.,0.,0.
  93987483, 135.3516,  -8.5364,0, 0.257, 0.281, 0.933,40.793, 0.029,90, 90,1,0.258,40.580, 0.000,  -85.0, 0.00, 0.000,60340.336, 42592,0.,0.,0.,0.,0.,0.
  94021808,  15.1172, -11.5674,0, 0.155, 0.157, 0.013,39.380, 0.026,42, 42,1,0.155,39.340,-0.002, -426.9, 0.00, 0.000,60025.961, 29488,0.,0.,0.,0.,0.,0.
  94028932, 136.2305, -10.8069,0, 0.000, 0.000, 0.000,-9.000, 0.036,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 31345,   1749.5,  12530.9,  10639.4,   6768.4,   4000.3,   1588.8
  94066636,  28.2911, -45.5867,0, 0.247, 0.516, 0.138,42.345, 0.014,62, 62,2,0.248,40.481,-0.010, -621.8, 3.10, 0.857,60497.977, 19147,0.,0.,0.,0.,0.,0.
  94073704, 304.4531,  -4.0319,0, 0.245, 2.902, 1.332,46.940, 0.109,90, 90,1,0.242,40.429,-0.050,  398.7, 0.00, 0.000,60569.723, 12586,0.,0.,0.,0.,0.,0.
  94081343, 267.4115, -47.7497,0, 0.000, 0.000, 0.000,-9.000, 0.119,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 37875,   2772.8,  26242.7,  27026.4,  19264.4,  12281.1,   5126.5
  94098306, 193.1836, -27.9532,0, 0.164, 0.181, 0.013,39.714, 0.058,15, 15,1,0.167,39.524,-0.012, -332.6, 3.10, 0.318,60495.543,   493,0.,0.,0.,0.,0.,0.
  94116568, 189.4922, -40.8170,0, 0.314, 0.267, 0.027,40.666, 0.104,42, 42,3,0.315,41.074,-0.001,  -60.4, 3.10, 1.042,60646.414, 29135,0.,0.,0.,0.,0.,0.
  94127773, 134.6484, -31.5631,0, 0.000, 0.000, 0.000,-9.000, 0.277,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 10591,     93.9,   1553.2,   2346.3,   2124.3,   1586.6,    736.5
  94155215,  55.8984, -31.2135,0, 0.761, 0.765, 0.031,43.383, 0.007,90, 90,1,0.761,43.371, 0.007,    4.4, 0.00, 0.000,60247.438, 38820,0.,0.,0.,0.,0.,0.
  94181978, 348.9258, -23.6433,0, 0.354, 0.345, 0.009,41.305, 0.021,15, 15,1,0.351,41.354,-0.014,  205.8, 3.10, 0.047,60338.785, 38782,0.,0.,0.,0.,0.,0.
  94204472, 146.0742, -24.2965,0, 0.183, 0.179, 1.147,39.690, 0.054,90, 90,1,0.183,39.741,-0.004,  101.5, 0.00, 0.000,60268.461,  9084,0.,0.,0.,0.,0.,0.
  94273668,  90.1758, -27.6159,0, 0.000, 0.000, 0.000,-9.000, 0.026,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   888,     89.3,    833.5,   2451.1,   7500.0,  12196.8,  15261.5
  94309126, 219.9023, -12.9416,0, 0.526, 0.553, 0.079,42.527, 0.057,88, 88,1,0.528,42.400, 0.000,    0.0, 0.00, 0.000,59570.000, 46638,     38.3,     46.3,     46.5,     59.4,     64.4,     95.2
  94313984, 277.1894, -58.7301,0, 0.456, 0.458, 0.036,42.035, 0.076,90, 90,1,0.454,42.009,-0.000,  -55.0, 0.00, 0.000,59746.652, 14173,0.,0.,0.,0.,0.,0.
  94314733, 287.5781, -31.9140,0, 0.000, 0.000, 0.000,-9.000, 0.077,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 35856,    270.8,   4502.1,   6914.9,   6294.7,   4640.9,   2134.4
  94325716, 180.0000,   2.2387,0, 0.209, 0.224, 0.016,40.235, 0.016,90, 90,1,0.210,40.072, 0.004,  131.0, 0.00, 0.000,60437.594, 23280,0.,0.,0.,0.,0.,0.
  94344279,  22.8516, -29.1422,0, 0.609, 0.597, 0.008,42.728, 0.013,42, 42,1,0.609,42.780, 0.012, -250.4, 0.00, 0.000,59861.336, 15085,0.,0.,0.,0.,0.,0.
  94345286, 357.5391,   2.2387,0, 0.457, 0.424, 0.022,41.832, 0.030,90, 90,1,0.454,42.013, 0.001,   99.1, 0.00, 0.000,60501.813, 20113,0.,0.,0.,0.,0.,0.
  94374358, 238.7109, -29.8279,0, 0.469, 0.434, 0.023,41.893, 0.135,42, 42,1,0.470,42.097,-0.007,  -20.2, 0.00, 0.000,60529.965, 46294,0.,0.,0.,0.,0.,0.
  94375084, 307.7930,  -9.5941,0, 0.167, 0.143, 0.012,39.158, 0.066,90, 90,1,0.165,39.501,-0.002,   72.6, 0.00, 0.000,59940.000, 24924,0.,0.,0.,0.,0.,0.
  94376683,  75.7617,   2.3880,0, 0.420, 0.342, 0.473,41.288, 0.052,67, 67,1,0.419,41.805,-0.003,  150.9, 0.00, 0.000,60593.578, 13166,0.,0.,0.,0.,0.,0.
  94410053, 127.6172, -18.9971,0, 0.163, 0.165, 0.013,39.495, 0.079,15, 15,1,0.163,39.466,-0.001,  336.9, 3.10, 0.189,60460.883, 13491,0.,0.,0.,0.,0.,0.
  94419268, 297.0853, -50.6742,0, 0.120, 0.117, 1.178,38.674, 0.036,42, 42,1,0.122,38.772,-0.007,  -54.7, 0.00, 0.000,60125.879, 40498,0.,0.,0.,0.,0.,0.
  94463465, 180.0000, -20.9020,0, 0.000, 0.000, 0.000,-9.000, 0.046,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 33619,     21.7,    198.8,    583.6,   1785.0,   2908.7,   3645.5
  94488708, 219.5508, -36.0536,0, 0.151, 0.189, 0.016,39.825, 0.073,62, 62,2,0.154,39.320,-0.001, -337.5, 3.10, 0.167,59909.504, 12252,0.,0.,0.,0.,0.,0.
  94514485, 206.5430, -11.7198,0, 0.333, 0.346, 0.007,41.314, 0.053,42, 42,2,0.333,41.215,-0.011,  194.6, 0.00, 0.000,59951.938, 43368,0.,0.,0.,0.,0.,0.
  94529982, 351.3090, -46.3751,0, 0.189, 0.264, 0.187,40.639, 0.006,15, 15,1,0.187,39.798,-0.000,   23.2, 3.10, 0.514,60518.605, 13702,0.,0.,0.,0.,0.,0.
  94621519,   4.0430, -29.6560,0, 0.640, 0.610, 0.018,42.782, 0.018,42, 42,1,0.638,42.903,-0.040, -153.3, 0.00, 0.000,60197.020, 22265,0.,0.,0.,0.,0.,0.
  94641282,  65.0391,  -1.3430,0, 0.000, 0.000, 0.000,-9.000, 0.092,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 20647,     10.3,     74.9,    251.9,   1238.5,   2714.4,   4558.3
  94643579,  62.9297, -31.5631,0, 0.205, 0.227, 0.015,40.270, 0.016,90, 90,1,0.205,40.018,-0.003,  -17.1, 0.00, 0.000,59751.652,  9211,0.,0.,0.,0.,0.,0.
  94661251, 230.9766,  -9.1404,0, 0.135, 0.148, 0.965,39.235, 0.092,42, 42,1,0.138,39.070,-0.012, -380.1, 0.00, 0.000,59784.898, 20043,0.,0.,0.,0.,0.,0.
  94676718,  76.2891, -32.6198,0, 0.247, 0.246, 0.007,40.461, 0.014,42, 42,1,0.249,40.484, 0.006, -622.9, 0.00, 0.000,59969.980, 46955,0.,0.,0.,0.,0.,0.
  94693432,  76.1133, -29.6560,0, 0.551, 0.532, 0.012,42.422, 0.016,88, 88,1,0.551,42.513, 0.000,    0.0, 0.00, 0.000,59570.000, 36357,     95.2,    110.9,    105.9,    130.3,    137.2,    185.2
  94701441, 179.2969,   3.4338,0, 0.000, 0.000, 0.000,-9.000, 0.030,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  3467,    169.0,   2829.7,   4383.6,   4009.7,   2955.2,   1358.0
  94714980, 121.4648, -11.7198,0, 0.298, 0.396, 0.048,41.661, 0.051,90, 90,1,0.300,40.951,-0.005,   42.0, 0.00, 0.000,59583.117, 29175,0.,0.,0.,0.,0.,0.
  94730957,  11.4258, -30.3452,0, 0.333, 0.334, 0.009,41.223, 0.018,42, 42,1,0.333,41.218, 0.010, -441.6, 0.00, 0.000,60511.773,  5240,0.,0.,0.,0.,0.,0.
  94785585, 229.1734, -43.4069,0, 0.000, 0.000, 0.000,-9.000, 0.119,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  6391,    825.5,   4907.9,   6005.7,   5942.8,   6269.6,   6269.6
  94831840, 214.6289, -27.9532,0, 0.139, 0.128, 0.015,38.900, 0.051,15, 15,1,0.142,39.132, 0.002,  -26.3, 3.10, 0.240,59639.055, 42660,0.,0.,0.,0.,0.,0.
  94870591,   2.8125,  -5.5293,0, 0.334, 0.322, 0.010,41.137, 0.026,90, 90,1,0.332,41.215,-0.005,  101.1, 0.00, 0.000,60244.867, 34183,0.,0.,0.,0.,0.,0.
  94888304, 316.4063, -28.8011,0, 0.142, 2.537, 1.056,46.587, 0.077,62, 62,2,0.140,39.096,-0.001,  -46.9, 3.10, 0.016,60132.582, 47107,0.,0.,0.,0.,0.,0.
  94896507, 110.9180,   2.0894,0, 0.000, 0.000, 0.000,-9.000, 0.196,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 10176,   3837.9,  63580.2,  96227.3,  86881.8,  64391.1,  29713.6
  94924634, 154.3359, -14.9403,0, 0.328, 0.260, 0.057,40.600, 0.087,62, 62,2,0.330,41.190,-0.073,  130.0, 3.10, 0.058,60696.055, 25963,0.,0.,0.,0.,0.,0.
  94935328, 313.5938, -30.8653,0, 0.000, 0.000, 0.000,-9.000, 0.073,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 19934,     50.8,    505.5,   1433.6,   5250.6,   9057.2,  11630.5
  94935361,  81.9141, -34.0486,0, 0.552, 0.559, 0.095,42.554, 0.015,90, 90,1,0.554,42.528,-0.001,    9.7, 0.00, 0.000,60185.117, 31788,0.,0.,0.,0.,0.,0.
  94949090,  87.9412, -61.7554,0, 0.305, 0.283, 0.056,40.812, 0.045,90, 90,1,0.305,40.993,-0.003, -259.6, 0.00, 0.000,59938.379, 42776,0.,0.,0.,0.,0.,0.
  94954841, 212.3438, -15.2494,0, 0.000, 0.000, 0.000,-9.000, 0.066,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 41972,     21.3,    200.6,    568.1,   2078.9,   3591.1,   4611.1
  95049712, 148.8867, -27.2796,0, 0.000, 0.000, 0.000,-9.000, 0.070,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 24733,     31.4,    246.3,    844.5,   4186.3,   9201.7,  15478.0
  95049915, 140.9766, -16.4904,0, 0.000, 0.000, 0.000,-9.000, 0.045,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  3627,    862.8,  10888.9,  13811.5,  11151.8,   7616.6,   3327.7
  95054565, 193.4810, -45.5867,0, 0.369, 0.457, 0.075,42.025, 0.093,62, 62,2,0.370,41.483, 0.010,  -70.2, 3.10, 0.305,60142.473,  6230,0.,0.,0.,0.,0.,0.
  95110246,  56.3174, -59.1094,0, 0.137, 0.134, 0.025,39.000, 0.023,42, 42,2,0.139,39.074,-0.003, -630.5, 0.00, 0.000,59976.652, 41947,0.,0.,0.,0.,0.,0.
  95121324, 137.8125, -44.9939,0, 0.000, 0.000, 0.000,-9.000, 1.107, 6,  6,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,60596.246, 36825,     23.7,    243.0,    661.3,   1018.6,   1582.1,   2019.5
  95123460, 203.9063, -36.9819,0, 1.530, 1.287, 0.152,44.779, 0.050,95, 95,1,1.532,45.245, 0.019,  294.6, 3.10, 0.121,59986.773, 32115,0.,0.,0.,0.,0.,0.
  95127051, 320.2734, -26.7771,0, 0.093, 0.109, 0.405,38.519, 0.055,62, 62,2,0.092,38.130,-0.004,   85.5, 3.10, 0.223,60452.164, 15990,0.,0.,0.,0.,0.,0.
  95151726, 244.8633, -32.7972,0, 0.033, 0.025, 0.023,35.200, 0.383,90, 90,1,0.032,35.718,-0.000,  371.4, 0.00, 0.000,60335.871, 37218,0.,0.,0.,0.,0.,0.
  95159385, 278.2992, -44.2015,0, 0.000, 0.000, 0.000,-9.000, 0.092,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 15713,   1041.6,  13830.0,  18056.9,  14867.1,  10306.3,   4548.4
  95162381, 274.2418, -44.2015,0, 0.000, 0.000, 0.000,-9.000, 0.080,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 33121,   3614.1,  21496.2,  27217.7,  28205.0,  27696.3,  27664.6
  95182567,  39.5508, -14.1695,0, 0.519, 0.523, 0.010,42.376, 0.019,95, 95,1,0.516,42.348, 0.011,  219.7, 3.10, 0.395,60522.445, 30310,0.,0.,0.,0.,0.,0.
  95192661, 181.0547,  -1.3430,0, 0.437, 0.390, 0.754,41.619, 0.019,90, 90,1,0.436,41.907,-0.014,  184.1, 0.00, 0.000,60132.137, 40278,0.,0.,0.,0.,0.,0.
  95243481, 277.7344, -35.5018,0, 0.370, 0.384, 0.023,41.581, 0.100,90, 90,1,0.368,41.472,-0.001, -356.0, 0.00, 0.000,59726.313, 33513,0.,0.,0.,0.,0.,0.
  95246740, 187.3153, -52.2229,0, 0.000, 0.000, 0.000,-9.000, 0.162,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 44542,    424.9,   6453.0,   9193.6,   7992.9,   5762.4,   2611.4
  95284396, 235.8811, -44.2015,0, 0.191, 0.155, 0.017,39.348, 0.212,90, 90,1,0.191,39.845,-0.002,  587.0, 0.00, 0.000,60387.242, 23808,0.,0.,0.,0.,0.,0.
  95317623,  95.0977,  -3.5833,0, 0.000, 0.000, 0.000,-9.000, 0.279,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 42788,   4668.0,  16183.1,   7806.1,   3618.8,   1803.7,    643.5
  95326729, 236.4258,  -2.3880,0, 0.535, 0.622, 0.036,42.832, 0.160,42, 42,1,0.534,42.432,-0.009, -281.2, 0.00, 0.000,59813.156, 32866,0.,0.,0.,0.,0.,0.
  95336452,  63.9844,  -0.7461,0, 0.172, 0.180, 0.536,39.706, 0.083,62, 62,2,0.171,39.578,-0.004,   95.1, 3.10, 0.133,60547.684, 13344,0.,0.,0.,0.,0.,0.
  95365404,  73.8281, -11.8722,0, 0.298, 0.292, 0.007,40.888, 0.145,15, 15,1,0.300,40.955,-0.002,  -88.1, 3.10, 0.080,59901.734, 10958,0.,0.,0.,0.,0.,0.
  95373927, 354.7266, -27.4476,0, 0.226, 0.233, 0.023,40.334, 0.014,42, 42,2,0.225,40.246, 0.002,  -52.0, 0.00, 0.000,59977.625, 13680,0.,0.,0.,0.,0.,0.
  95404147,  47.1094, -14.6317,0, 0.324, 0.318, 0.010,41.104, 0.040,90, 90,1,0.322,41.137,-0.080,  121.6, 0.00, 0.000,60431.207,  1394,0.,0.,0.,0.,0.,0.
  95416643, 351.5625, -19.9467,0, 0.209, 0.247, 0.016,40.475, 0.022,90, 90,1,0.207,40.040, 0.002,   68.6, 0.00, 0.000,60180.309, 16359,0.,0.,0.,0.,0.,0.
  95449339, 225.6368, -50.4800,0, 0.479, 0.372, 0.347,41.498, 0.332,90, 90,1,0.479,42.151,-0.014,  579.6, 0.00, 0.000,60524.945, 12352,0.,0.,0.,0.,0.,0.
  95450752, 246.2695, -15.7139,0, 0.089, 0.177, 0.289,39.657, 0.620,62, 62,2,0.090,38.063,-0.000,   24.9, 3.10, 0.503,60034.648, 40297,0.,0.,0.,0.,0.,0.
  95490609, 116.7112, -55.2994,0, 0.000, 0.000, 0.000,-9.000, 0.164,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 30767,     52.3,    305.1,    349.6,    344.9,    336.8,    337.2
  95499260,  80.1000, -62.3204,0, 0.000, 0.000, 0.000,-9.000, 0.040,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 48103,    110.6,   1433.2,   1853.1,   1513.1,   1040.8,    456.7
  95518869,  82.0898, -27.9532,0, 0.289, 0.303, 0.009,40.979, 0.039,90, 90,1,0.290,40.874,-0.015,  104.4, 0.00, 0.000,60538.152, 39806,0.,0.,0.,0.,0.,0.
  95541281, 342.4219, -21.2218,0, 0.100, 0.074, 0.439,37.636, 0.027,64, 64,1,0.099,38.288,-0.004,    5.2, 3.10, 0.144,60446.133, 41990,0.,0.,0.,0.,0.,0.
  95595375, 156.2695, -24.2965,0, 0.000, 0.000, 0.000,-9.000, 0.046,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  4178,    183.5,   2289.8,   2894.6,   2334.3,   1595.0,    696.6
  95600283, 158.3789, -13.8620,0, 0.085, 0.104, 0.016,38.399, 0.064,42, 42,2,0.084,37.921,-0.000,  229.0, 0.00, 0.000,59956.469, 38555,0.,0.,0.,0.,0.,0.
  95669793, 242.9297, -30.1724,0, 0.067, 0.070, 0.011,37.510, 0.205,42, 42,2,0.064,37.312, 0.000,  709.2, 0.00, 0.000,59606.531, 17871,0.,0.,0.,0.,0.,0.
  95680720, 153.2813,   1.3430,0, 0.402, 0.462, 0.031,42.055, 0.033,90, 90,1,0.402,41.697,-0.018,   11.5, 0.00, 0.000,60300.094, 46170,0.,0.,0.,0.,0.,0.
  95734481,   3.6885, -56.0645,0, 0.378, 0.350, 0.045,41.340, 0.011,90, 90,1,0.375,41.522,-0.000,  375.6, 0.00, 0.000,59868.695, 32637,0.,0.,0.,0.,0.,0.
  95734686, 264.7183, -50.2858,0, 0.334, 0.323, 0.014,41.140, 0.136,42, 42,2,0.333,41.221,-0.009,   93.1, 0.00, 0.000,60110.141,  4950,0.,0.,0.,0.,0.,0.
  95735933, 169.6289,  -5.3794,0, 0.135, 2.517, 1.169,46.566, 0.032,42, 42,2,0.137,39.049,-0.009, -268.2, 0.00, 0.000,60319.398, 12100,0.,0.,0.,0.,0.,0.
  95744114, 295.4883, -28.9715,0, 0.000, 0.000, 0.000,-9.000, 0.113,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 33012,   2127.8,  13654.3,  18736.2,  20472.9,  20485.8,  20481.1
  95800419,  17.2266, -28.4611,0, 0.433, 0.484, 0.983,42.176, 0.019,15, 15,1,0.431,41.877,-0.008,  331.0, 3.10, 0.203,60044.195, 43315,0.,0.,0.,0.,0.,0.
  95810605, 258.9258,   3.2844,0, 0.097, 0.098, 0.015,38.262, 0.147,42, 42,1,0.098,38.261,-0.002,   36.3, 0.00, 0.000,60136.855, 26138,0.,0.,0.,0.,0.,0.
  95866530, 183.1641, -13.0948,0, 0.000, 0.000, 0.000,-9.000, 0.052,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  5423,     49.5,    120.1,    287.2,   1204.6,   2575.5,   4287.7
